epoch;acc;acc_1;acc_10;acc_11;acc_12;acc_2;acc_3;acc_4;acc_5;acc_6;acc_7;acc_8;acc_9;iou;iou_1;iou_10;iou_11;iou_2;iou_3;iou_4;iou_5;iou_6;iou_7;iou_8;iou_9;loss;mean_iou;val_acc;val_acc_1;val_acc_10;val_acc_11;val_acc_12;val_acc_2;val_acc_3;val_acc_4;val_acc_5;val_acc_6;val_acc_7;val_acc_8;val_acc_9;val_iou;val_iou_1;val_iou_10;val_iou_11;val_iou_2;val_iou_3;val_iou_4;val_iou_5;val_iou_6;val_iou_7;val_iou_8;val_iou_9;val_loss;val_mean_iou
0;0.575992844511605;0.00029503617971365865;0.45403302993167044;0.01645476804665772;0.00044541567589189156;0.8347548398247716;0.5551055156302612;0.002424765120272304;0.8794462584394094;0.12069617212446218;0.37541491122662446;0.00038394329578197024;0.013203044314134535;0.00017245675634852247;0.6303412023099388;0.007247501824938273;0.00041191272806485337;0.3322118130287397;0.0006404434207367536;0.6872117250081792;0.057600858935845656;0.2110965672858018;0.00010543983675189296;0.003758712191305508;0.1953771000085903;3475018955.33515;0.19327302559783902;0.39366118949238615;0.0;0.6739031664837256;0.01561086955550886;0.0;0.9400048065475529;0.05956636898592231;0.0;0.5181148005699409;0.03311152360901587;0.9124353695178006;0.0;0.0;0.0;0.7203106053984991;0.00968507973138372;0.0;0.0501812185323048;0.0;0.5119607870531554;0.025602678898835756;0.4271642106520657;0.0;0.0;0.0578503562947205;5776366348.673267;0.16388681176865455
1;0.654533304781615;0.0;0.5930334201035622;0.1828293817387702;0.0008772477413009233;0.8791273368080545;0.6639179529963853;2.862099627728156e-05;0.8857432843305046;0.4359587761898794;0.4518520061830588;3.772257142320944e-07;0.0;0.0;0.7115498337392221;0.05949010566143495;0.0006144734788483024;0.4244845254111677;2.8237334800863825e-05;0.7627901451443944;0.19886592555066734;0.2789116413849571;3.772191874611849e-07;0.0;0.2932147864057127;2914135243.2479563;0.24817727780228416;0.49197704809727055;0.0;0.6260637193868547;0.696126114347467;0.0;0.9861095015279352;0.16491267880991267;0.0;0.6558297334425218;0.3545557806833975;0.82675194002072;0.0;0.0;0.0;0.5617692609234611;0.04926236219056375;0.0;0.16001118668401154;0.0;0.6170135600732105;0.20756512400832508;0.5560358214643922;0.0;0.0;0.13416041378485094;4997828004.752475;0.20780161170676203
2;0.6914092484628147;0.0;0.6616903640041106;0.3106420439947917;0.00037236408669543564;0.8802106101825095;0.7022592412437832;9.176788144337242e-05;0.8836606427818605;0.5867002387685524;0.5410865197676933;4.99156525303542e-06;0.0001428959002344052;0.0;0.7238571850039898;0.08650632291241284;0.00035898716617634136;0.4761235225510819;8.979343246698395e-05;0.7864073201892161;0.2910405560350616;0.3349605680966829;4.978432403801248e-06;0.00014147058347628987;0.3399648817829605;2650445593.0245233;0.27631414328430265;0.6423405299682429;0.0;0.7336613562758404;0.5892816705648264;3.84185461814036e-06;0.9133176705201843;0.5335675293428622;0.0;0.7664140937501114;0.6054476002712202;0.8718330325762393;0.0;0.05003688559130555;0.0;0.8369405726454968;0.07417530524152524;3.840934404801338e-06;0.45461429139175036;0.0;0.7375519656308807;0.44746735138763294;0.6559418408144818;0.0;0.04811201713686621;0.134133802837517;4220772700.5148516;0.3080855441270488
3;0.7257542458314662;0.0;0.7209540502649099;0.3704275778666894;0.000345922489665303;0.9087957734575296;0.7086488206046491;4.9461992954489065e-05;0.8991859919388921;0.6199675121340695;0.5849240827104523;1.4952918865836058e-06;0.022150243065001796;0.0;0.7689755871645823;0.10960706614050823;0.0003261177123198159;0.505182244330873;4.911861965373762e-05;0.819065058669862;0.33161192518032134;0.3803465988860359;1.4951893849151174e-06;0.013640186927144207;0.39250042778757027;2429275130.942779;0.3019368932138347;0.3920148498941176;0.0;0.729490771989061;0.29258263196775264;0.0;0.9364976984858107;0.5658640480065912;0.0;0.006379686753719191;0.12142187463101592;0.890117684089897;0.0;0.014153551511844982;0.0;0.7386258539586964;0.15924461826792743;0.0;0.48710380365500355;0.0;0.006259149345952561;0.11018797018970314;0.31433438565028776;0.0;0.013276994125563121;0.07934074166419888;5573664288.950495;0.17348850193885293
4;0.7513475978406964;0.0;0.7462871964151165;0.45841636662345875;0.0003643481966768772;0.9113951565571127;0.7209503910781142;0.0001601494008433883;0.9042345902821742;0.6610157288227334;0.6149947998834066;0.0005609037469008909;0.054426547465945684;0.0;0.8004500814434394;0.1369741265541079;0.00035436231933127485;0.5363489253788568;0.00015946832187004305;0.8432922298723086;0.3678659161106158;0.4070419300696416;0.000543048452170869;0.025965771370767856;0.44185075149832553;2157793165.253406;0.32371332823255733;0.6998157318275754;0.0;0.5227971746188445;0.04680080059387227;0.0013202966113861879;0.49046081746397585;0.8156634094888637;0.0;0.7823191509752924;0.902489688417691;0.6625737343860194;2.0428284069751823e-05;0.14280457381806666;0.0;0.4549083135063105;0.0396417043134939;0.001312519682716523;0.5115546145946672;0.0;0.7673070392396191;0.4723107918064193;0.6161537273685531;2.0403346095215713e-05;0.08159340786059516;0.23267339299995415;3852148040.2376237;0.28886144497607014
0;0.7579743948229652;0.0;0.7607524427029961;0.4563958587085906;0.010535107190249282;0.9100941777296797;0.7392525600601499;0.0007762033678624649;0.9012096898123928;0.6517636762858;0.5932898031235814;0.002631582293415682;0.10324656158104667;0.0;0.8051416825970041;0.14202289973884918;0.009118856808460286;0.5600239266222723;0.0007648112848051348;0.8395304554408513;0.36653910534918227;0.40433054612010555;0.0017520949028232767;0.04108688973146284;0.46053805997676395;2118155848.6321526;0.3300772112380581;0.7364304472904394;0.0;0.6823121349174145;0.6782598864045641;0.3990872103413819;0.9526785380805483;0.5392945355835943;8.000341620266718e-05;0.8896722215432704;0.8930470002705482;0.9455212439923035;0.0;0.07703107808116282;0.0;0.8383646888455542;0.09604413081698193;0.2840866310392866;0.5174714094488928;7.991589799449586e-05;0.8577822842220268;0.5283179070689891;0.7138500060923029;0.0;0.06838313248900335;0.23904692832528068;2974567634.3762374;0.3766751852956149
1;0.7762618731575376;0.0;0.774176176277797;0.4654260857313951;0.04714296241692054;0.91117421657296;0.7333193165197379;0.07984056527917462;0.9128764759491883;0.6834661620899386;0.6144919738308795;0.022341426451366983;0.11638616340061651;0.0;0.8238901787075723;0.15169235732593847;0.029903790314494832;0.5781796590866944;0.04362288233239222;0.8572025365051522;0.409233992336139;0.4300597246190056;0.0148637391942774;0.05743988691731604;0.4864273988540292;1992352293.9291553;0.35295601315004627;0.6562759731665696;0.0;0.6416069421050747;0.6450896293770397;0.26603285768079826;0.9484099419635156;0.42863437552080463;0.10612899925108757;0.7916800422734976;0.6240605973441642;0.9048034366758305;0.09551840717842001;0.390620195847313;0.0;0.8763056307440937;0.11826854933163908;0.21618421870920032;0.41753314796945834;0.0698256511344934;0.7161597789514182;0.4631014637427755;0.6677602958856242;0.0741162719150272;0.19974851699564422;0.11316998092582135;3390124665.029703;0.3574703192651862
2;0.7743754684925079;0.0;0.7749619888074083;0.40829409813531864;0.06895334044306625;0.9155095693554133;0.724570282422242;0.22804493495747305;0.9116785863005201;0.6798170204272763;0.6127403871722494;0.10239306376098521;0.1383676589106382;0.0;0.8219584311442374;0.14254360434695415;0.04532122640032765;0.5732423617970516;0.11498746474549315;0.8634476763672418;0.40103499791825986;0.4356026567178664;0.057492724369013266;0.06382771764523623;0.4884791679259095;1895902451.880109;0.3643580035633872;0.8164077536894543;0.0;0.6684820723475923;0.4517488121132686;0.6314077648668719;0.9629876113276876;0.6778299584823015;0.1279591698938705;0.9330174782838955;0.8880934426209504;0.8884103400275716;0.08319952604566919;0.5763849594343522;0.0;0.8807593855527368;0.23171989355837963;0.49566810017470087;0.6296052718811697;0.08356861867031341;0.8978541702917306;0.6251358262973257;0.8164659741491375;0.0713715429565037;0.3152220402106569;0.2897028214030779;1982541280.3168316;0.4851885145843619
3;0.7774070205740448;0.0;0.7581890334352392;0.45287402678904565;0.08300472589651817;0.9095563864255688;0.6878529088124575;0.2583156114302836;0.9110989854845163;0.6917113322899893;0.6110986094922521;0.23834746472759136;0.15857883210864215;0.0;0.8113092599025539;0.1533859656781576;0.05354036960597924;0.5594747777275199;0.12829621569048508;0.8650592038804303;0.41267351111700395;0.44462589403152547;0.11798368291060214;0.06981575311050872;0.4901423426483769;1790121551.520436;0.37330063434485194;0.7677124880328037;0.0;0.8484616834546094;0.4634421036388616;0.1410800995276425;0.9473155281931182;0.6257672646730419;0.23552793117626628;0.8956239753383203;0.8783661897225616;0.9607852783860263;0.3120916454688023;0.1784409637949851;0.0;0.908704959520019;0.2104696971133794;0.13269712122319738;0.5758680841484393;0.12729758787564507;0.8455364196607382;0.6047975214401095;0.7515673475100262;0.1311873942016397;0.1517183175886806;0.2753772640065982;2965718538.7722774;0.42865651993468257
4;0.7925994060020031;0.0;0.7671237006993027;0.48099078654603156;0.07386067584607749;0.9019478466647639;0.7191742247358325;0.3314450605787918;0.9229348238544152;0.7128944180509857;0.6146579107173437;0.2570952535397616;0.16780014991616385;0.0;0.8248144714910365;0.16701861494775908;0.05244776296377948;0.5916433954454086;0.155272548077425;0.8770981291841908;0.4436517254346652;0.4554242144170032;0.13817808304617585;0.0737764306756768;0.5146001667910057;1684097836.6430519;0.390356867855836;0.6853216429158012;0.0;0.6469862252815421;0.43334100978764223;0.3479852063175768;0.9714895874235348;0.5439049278095083;0.38976794995578895;0.7457095063629635;0.6575676835660482;0.8436860142228418;0.1252728828139424;0.7094687304227718;0.0;0.7315228903057551;0.20732257948875124;0.2945591385273429;0.5095788973687899;0.14387099097233894;0.708647498104832;0.4905754654935681;0.6101109922822049;0.11134833578333848;0.3305170615330468;0.15689962105779437;2868955636.5940595;0.39045031457254203
