epoch;acc;acc_1;acc_10;acc_11;acc_12;acc_2;acc_3;acc_4;acc_5;acc_6;acc_7;acc_8;acc_9;iou;iou_1;iou_10;iou_11;iou_2;iou_3;iou_4;iou_5;iou_6;iou_7;iou_8;iou_9;loss;mean_iou;val_acc;val_acc_1;val_acc_10;val_acc_11;val_acc_12;val_acc_2;val_acc_3;val_acc_4;val_acc_5;val_acc_6;val_acc_7;val_acc_8;val_acc_9;val_iou;val_iou_1;val_iou_10;val_iou_11;val_iou_2;val_iou_3;val_iou_4;val_iou_5;val_iou_6;val_iou_7;val_iou_8;val_iou_9;val_loss;val_mean_iou
10;0.9270606161466713;0.0;0.9511344766502322;0.9177224340294055;0.7837580370870522;0.9580204426007923;0.932134692179695;0.8463980683012715;0.9823817396056774;0.9257576021869699;0.8938172739603074;0.9018643651978231;0.6198191633876362;0.0;0.9226130996245504;0.555839573608233;0.4922555008384048;0.8752990552310735;0.4450424880277915;0.961469262349801;0.7900187904066075;0.7715652923766381;0.6330412919404077;0.47688719794113454;0.8419653949190359;0.1480540581495384;0.7059997225719723;0.9359554541110993;0.0;0.7929148244111327;0.9260975713906886;0.8938986557816067;0.9724726999346907;0.9114093117671881;0.37296731092035107;0.9798099412200816;0.9705431310478542;0.9581210582445631;0.7168040632139827;0.9428437621134611;0.0;0.9371290040016175;0.5097143504023552;0.7777024137973786;0.8822061467170715;0.2179979369044304;0.9705164575576782;0.8646213066577911;0.9102805113792419;0.5313747864961624;0.6968891704082489;0.6725271201133728;0.24363698065280914;0.7246326529979705
11;0.9277754823366801;0.0;0.9518606840519201;0.9068342439323481;0.7243383951504954;0.958196433034324;0.9345834856472067;0.8513822420879071;0.9824266886178623;0.9318036014329567;0.8957512843983542;0.9058050303871962;0.6575423113852024;0.0;0.9218933110028669;0.5630196489678706;0.471443615161656;0.8774064044809081;0.44503496290067507;0.9615052280530252;0.7939771345404328;0.7712496935181279;0.6433674960188527;0.5002176964482485;0.8409482693411613;0.1455366388777566;0.7081875875999367;0.9299722647666931;0.0;0.8001437927646973;0.9103173138896287;0.9068602738015492;0.9647283700745838;0.8838280348631887;0.3691026517398795;0.9766442813037716;0.9733150442888181;0.9712245276799097;0.7095671247884244;0.9404222640858317;0.0;0.9348355841636657;0.5183579465746879;0.7758446562290192;0.8622113168239594;0.19956789925694465;0.9683729255199433;0.8566217207908631;0.8940467691421509;0.5317515009641647;0.6920337843894958;0.6487811481952668;0.2465515899658203;0.71658411860466
12;0.9286685107184238;0.0;0.9551217858020365;0.9177586629193006;0.7515803682533998;0.9581815826221974;0.9352331666923516;0.856290465449471;0.9829327146074371;0.9329702425003632;0.9016228334178658;0.9087380354087911;0.638706520675859;0.0;0.9233917515785968;0.564219321343091;0.488699202899073;0.8798880795312058;0.45093871899397;0.9617588360452912;0.8021695174154688;0.7809493994452262;0.648032928262252;0.49979029263463887;0.846587748801122;0.14304413622031448;0.7133114349320938;0.9338149154186248;0.0;0.7456110687560066;0.9112867037013167;0.9017399069837307;0.9731320950382764;0.9033069403973759;0.4073357276060491;0.9797613741812189;0.9663613064297657;0.9635093128723056;0.6696045429577511;0.9561662678219075;0.0;0.9377269995212555;0.5325892096757889;0.7732836329936981;0.8761673319339752;0.223695120960474;0.9712210750579834;0.8740994536876678;0.9081578409671783;0.5151178160309792;0.6592783343791961;0.6460760736465454;0.25040482223033905;0.7197648060321807
13;0.9291481909856119;0.0;0.9502795982886336;0.9062597168339397;0.7477858318602153;0.9594992038602403;0.9359772738670316;0.8657110461768216;0.983094362755877;0.9324128506340733;0.9031451845399843;0.9106231261219676;0.6456169723251101;0.0;0.9243239050354463;0.5652630628109528;0.48092102749486926;0.8789640621083682;0.4583405523352284;0.9615011684230117;0.7943299497411551;0.7832351468625616;0.6518130027205566;0.49334619638046934;0.8413570505348059;0.14111536049126275;0.7121268307250705;0.9367805993556977;0.0;0.7791602847765353;0.8826758767670604;0.925744757681151;0.9676112308099786;0.9114486437141588;0.2904215309362079;0.9778848790416015;0.971461463776338;0.9704028603913244;0.7054469990546288;0.9431378569425326;0.0;0.9356256651878357;0.5475904017686843;0.7843557548522949;0.8858047044277191;0.18731153190135955;0.9695836389064789;0.8700118267536163;0.9054606091976166;0.5539458554983139;0.6935586571693421;0.6571015399694443;0.2403740704059601;0.7263954699039459
14;0.9292454035555731;0.0;0.9549679926161888;0.9088662149657877;0.7508018282013496;0.9593819146661013;0.9375629012502951;0.862208555814693;0.9826695094444369;0.9323720334108226;0.8956063480118656;0.9041733388394282;0.6365169606902805;0.0;0.9241344423893371;0.5653804203933054;0.48718540525175835;0.8816959898654229;0.4602927355899837;0.9614364003223148;0.7981517629219534;0.7803481706504614;0.6507152642220095;0.4879912554688467;0.8491989305761994;0.14020770238559754;0.7133209817722196;0.9357845032215119;0.0;0.7494654085978216;0.9062510155192419;0.927234341026529;0.974253719555638;0.9136428499144535;0.30689597919386624;0.9776764266326596;0.9727083855338384;0.9640441735501127;0.6174289924713884;0.948007694317805;0.0;0.9372964382171631;0.5457251465320587;0.8004827547073364;0.8825336110591888;0.18866857409477233;0.9699233305454255;0.8619868528842926;0.9063170492649079;0.5338872742652893;0.6742718291282653;0.6595562720298767;0.2528543800115585;0.723695377111435
15;0.9310145456282819;0.0;0.9442603921370457;0.8203570887572775;0.5593330555225555;0.9611772238636733;0.9204607628687832;0.8492833257454828;0.9832163911212161;0.8949094091117565;0.7967728746883176;0.8734179849348703;0.4472331078235206;0.0;0.9240958537560343;0.5044747915251252;0.3625364829608;0.8538259589749444;0.450702052278434;0.9591292305722263;0.7569302694637918;0.6939854545142156;0.6272108216103309;0.34730128561212714;0.8169956427128588;0.13525665490353694;0.6633807148764043;0.939025011062622;0.0;0.7976919590382451;0.9128304438740582;0.8763088934553935;0.976609530360538;0.9158991845739634;0.3329781244334399;0.984119100007484;0.9631894929570635;0.9647349761153902;0.6827810798374072;0.9200193337534054;0.0;0.9367015421390533;0.477543256431818;0.7749037808179855;0.8884866273403168;0.21470401391386987;0.9728379154205322;0.8827693057060242;0.9150124192237854;0.4784579277038574;0.706820547580719;0.673324180841446;0.2452714839577675;0.7201419603824616
16;0.930083723016124;0.0;0.9557924534015246;0.9073390359938295;0.7461983793019099;0.9589253053400604;0.9374361701547065;0.869734636204745;0.9834931675318019;0.9363556636728492;0.9063541610211601;0.9157469500033987;0.6820911088247389;0.0;0.9239983972304505;0.5743453210331703;0.4877499401813648;0.8823777811774791;0.4642572839403413;0.962599721762652;0.8117309947157166;0.7841592033704122;0.6632516376796316;0.5168665879039613;0.8521884442027149;0.13635587537549232;0.720320483048757;0.9360748982429504;0.0;0.7651367079730459;0.9042058783145144;0.9028556828684903;0.9725125264459712;0.9096558925755316;0.30653502362046087;0.9795634728492932;0.9692669579108676;0.9699844508145481;0.6715057749798017;0.9369549071478197;0.0;0.9369556057453156;0.5318220591545105;0.8009362375736236;0.8816346275806427;0.19459960013628005;0.9710548675060272;0.875907437801361;0.8983290898799896;0.533241161108017;0.691704374551773;0.6504031133651733;0.24966893792152406;0.7242352867126465
17;0.9306938905533546;0.0;0.9568550666799314;0.9321209584368608;0.7688755199867626;0.9601052145378383;0.940352071759365;0.8687467526241639;0.9836966816112535;0.9443347934940516;0.9157975775663222;0.9168093640193488;0.6476740216562792;0.0;0.9247463153359669;0.5864903375587828;0.5094212188991041;0.8871542951448368;0.4664451542610679;0.9634645555188747;0.8168045295392229;0.7925881069214618;0.6609217362488554;0.5060039172814192;0.8501867704052742;0.13426355858806704;0.7240206312612106;0.9368652749061585;0.0;0.7274285670727956;0.9094475299126696;0.9297671688497892;0.9644224802827837;0.9139156462009649;0.35198002949096346;0.9815417928262908;0.9647267003925282;0.9665975013869548;0.6984417192080518;0.9577103536404272;0.0;0.9368653512001037;0.5415968525409699;0.7940839660167694;0.8858602178096772;0.20350322186946868;0.9716240012645722;0.8824624216556549;0.9061268866062164;0.5521664214134216;0.6684563505649567;0.6392789995670318;0.24010700047016142;0.7256386029720306
18;0.9313472046878168;0.0;0.9555434654099826;0.9204442368833047;0.7265889849595955;0.9607277630606542;0.9398504639275381;0.8720614255559156;0.984179810532439;0.9333341651337758;0.9077986952217488;0.9203824308425865;0.6427001068730757;0.0;0.9259174635501507;0.5811608318096954;0.4674261558414157;0.8808016555556835;0.4723803703495062;0.9634848093725944;0.8048015979469799;0.789612459843276;0.6713030059806636;0.5013910514999771;0.8522104179598594;0.1317749178963281;0.7191354379953583;0.9400764751434326;0.0;0.7460952642914523;0.8862058585436592;0.9407876900692664;0.970745028801457;0.9244413748676812;0.31571308015065286;0.9803862555600925;0.9673511603998495;0.9667449286774799;0.631226499627897;0.9559162922653135;0.0;0.9378574228286743;0.5864865857362748;0.8012583374977111;0.8941885042190552;0.20927630573511125;0.9722431004047394;0.8842208182811737;0.9088324439525605;0.5327476078271866;0.6716870927810669;0.657428258061409;0.2428905835747719;0.7323842251300812
19;0.9314219469581145;0.0;0.9585086400888757;0.9211021651026338;0.772864012663509;0.9593700593201164;0.9399817969594111;0.8771011219450618;0.9844163479715784;0.9482421339420823;0.9052037116228556;0.9216633461278508;0.6756916377191201;0.0;0.9248439373214388;0.573891581651943;0.5096647074558044;0.8847812964616577;0.4688889123702961;0.9636550965856333;0.8210822899159187;0.7907243761859957;0.675564529221566;0.524354284374766;0.8550859842795492;0.1307955489295428;0.7265942718813329;0.9349100112915039;0.0;0.7201213330064384;0.8996967457587526;0.9369209069178523;0.9723457638839715;0.9067588951317396;0.28814541858630677;0.9771597507144023;0.969655631838121;0.9703270707651519;0.6814039815736025;0.939847632670523;0.0;0.9369600474834442;0.5619205749034881;0.8023334312438964;0.8799092590808868;0.1798163855075836;0.9692729234695434;0.8700717544555664;0.9010981786251068;0.5405862683057785;0.6674122750759125;0.6322028988599777;0.24925807416439055;0.7219621849060058
20;0.9322372580486569;0.0;0.9588583949001739;0.9094764132981512;0.770696643373056;0.960930043525107;0.9417795191595347;0.8792541223191639;0.9844337317632343;0.9428791813673842;0.8943281132475718;0.9275579088857149;0.6776533522465878;0.0;0.9255571739921153;0.5754574124747124;0.5064245012532818;0.8873139478144099;0.4791391055847778;0.963262663187225;0.815221207267274;0.7835868292493247;0.6763736212351283;0.5222418936569997;0.8543864739397184;0.1283004837202244;0.7262695301425913;0.9391106069087982;0.0;0.7891790997249075;0.909361864645256;0.9124820270921006;0.9659339677394536;0.923214482376496;0.30905997936638985;0.9800605272766794;0.9682840531702791;0.9694688918819145;0.6718845481755983;0.9311038574677348;0.0;0.9358923363685608;0.531874306499958;0.797833194732666;0.8906734097003937;0.19641537129878997;0.9714608609676361;0.8799122190475464;0.9071298575401306;0.5345572274923325;0.7057166588306427;0.6870715886354446;0.24819918006658553;0.730776094198227
21;0.9334085101638335;0.0;0.9583689948289935;0.9213566943815825;0.7490637454012017;0.9609842711359244;0.942105747608194;0.8826317939119569;0.9849247590519223;0.9503438226072025;0.9122808091782907;0.9216062651256349;0.6559546222376159;0.0;0.9263649784802087;0.5896126768790959;0.49673461458070683;0.8881254629359219;0.4804299427349059;0.963935311700477;0.8271699723650198;0.7982059037261974;0.6839312463184524;0.5220829805796915;0.8585707055089252;0.12685175231897114;0.7304694359419776;0.935318146944046;0.0;0.7513975748028576;0.9016286044820666;0.9178275735329241;0.9723590419813619;0.9066703016038886;0.33463439646976423;0.9787806926884015;0.9705462996861468;0.9683528459468735;0.673048571369166;0.9493707414944501;0.0;0.9362731564044953;0.5266953414678573;0.7996085476875305;0.8800391435623169;0.18568111293017864;0.9707955896854401;0.8664831471443176;0.9059911119937897;0.5288993692398072;0.686700210571289;0.6608239555358887;0.24859393030405044;0.7225446045398712
22;0.9326939553510948;0.0;0.9591744284961938;0.9335244366966436;0.7713405126127628;0.9610443829512755;0.9425959823863541;0.8813737776509061;0.9844890221514102;0.9425911795080413;0.9171183026681422;0.9230636206595485;0.6807261266972604;0.0;0.9271398290910356;0.6017393013411533;0.5077873384529125;0.8874152064974842;0.47888368030226297;0.9631664463079692;0.8150007505723036;0.8001309853108203;0.6812727543337097;0.5253865616701421;0.8525884814275418;0.1257171123161342;0.7309555756589754;0.9376099681854249;0.0;0.7784099317125165;0.9111795945347275;0.8976072956105782;0.9692539869827281;0.9139146629310582;0.32721138281026646;0.9807614926770875;0.9704937100046336;0.9719927982978878;0.6077560247694944;0.9463477868260024;0.0;0.9361334931850434;0.5255211618542671;0.7884601962566375;0.8878470480442047;0.191165641695261;0.9722264814376831;0.8772679257392884;0.9076990211009979;0.5067616891860962;0.6965026867389679;0.6676461166143417;0.25780634880065917;0.7233846843242645
23;0.9329135808788362;0.0;0.958394426408273;0.919731097749128;0.7572795668425144;0.9596773592081629;0.9446520870625703;0.88072619440471;0.9848323639099974;0.9365262244234542;0.9228139618605985;0.9313897483700126;0.6389678374615888;0.0;0.9247203899211571;0.584177736620434;0.5016138827621611;0.8905128416467886;0.478297273480827;0.9636682483667884;0.8179065375054468;0.803403401146821;0.6908421671129966;0.5088864531154271;0.8476992511684126;0.12450104056160306;0.728338927519126;0.9346924507617951;0.0;0.771509679751035;0.9030650084110249;0.9190141938204603;0.9702719250322527;0.9075459862179368;0.32305664757628444;0.9782181911374146;0.971675797557693;0.9636996281778534;0.6668169604445157;0.9456439066691363;0.0;0.9357087469100952;0.5207502114772796;0.7945626199245452;0.8773506081104279;0.19336616411805152;0.968829392194748;0.8644466996192932;0.9000403130054474;0.5318275630474091;0.6953828620910645;0.67747085750103;0.25109030544757843;0.723612368106842
24;0.9336128420517092;0.0;0.9614326710212662;0.9323754998081589;0.7661569211078435;0.9622514943093466;0.9451401624544306;0.8905056474760809;0.9851840690290109;0.9468740711224362;0.9126034895472152;0.93067068272826;0.6584105700358694;0.0;0.9275581354651946;0.593933353414301;0.5122973033598538;0.8901673773598802;0.4876491135098244;0.9640531126267272;0.8211129657883461;0.7977261919467176;0.6885639696173329;0.5246138090081386;0.8587175070262346;0.12253852978430159;0.7333084398605785;0.9380146849155426;0.0;0.8048201580684499;0.8928147877656463;0.922157982505391;0.9683178164304952;0.9210313045565361;0.2996353062038917;0.9801709025463508;0.9640200247053582;0.9626411003966975;0.6315390027080966;0.956332140120453;0.0;0.9380607283115387;0.5548994839191437;0.801638834476471;0.8879404199123383;0.18878435850143432;0.9700279557704925;0.8714655482769013;0.9061469578742981;0.532439666390419;0.6907786178588867;0.6897965866327286;0.2552319201827049;0.7301799213886261
25;0.9333497145788265;0.0;0.9597109023488416;0.9364388207024715;0.7377457096596862;0.9596606865966117;0.9459020451991466;0.8890852203081017;0.9851073894656698;0.948332184728424;0.9172270069897434;0.9322527884787417;0.6610574288451521;0.0;0.9250027661115094;0.5955406494967924;0.48526761481345027;0.891236732892;0.4868476620463074;0.9641782120277321;0.8262091427227187;0.7995513283489831;0.6917817809216963;0.5182252174111012;0.856998916857881;0.12261771699769901;0.7309854545228468;0.9347255337238312;0.0;0.7904875114293405;0.8888401308743529;0.9407370040423977;0.9784756641023773;0.9098473239077266;0.3160108380205507;0.9727673715454662;0.9751238730497771;0.9599012553107993;0.655514469736122;0.9498389159902034;0.0;0.9378959691524505;0.5474846372008324;0.78734050989151;0.8811061704158782;0.17689949795603752;0.9662311959266663;0.8605289459228516;0.9062870812416076;0.5141034299135208;0.691052975654602;0.6803887444734573;0.24613033294677733;0.7226653814315795
26;0.9343743171196818;0.0;0.9620576961253132;0.9326373191076138;0.755739195382316;0.9617252698492939;0.9479933478018054;0.8823416406887906;0.9854436293999508;0.940887438190923;0.9183222174926322;0.9337268006201089;0.6289642612477279;0.0;0.9265589345999754;0.5993432721194348;0.4962597817915385;0.8931970247805444;0.48237087716007493;0.9649905285548642;0.821055086584039;0.8049211730071104;0.6831187109152476;0.5025274015433802;0.8606489528723753;0.11967505995041686;0.7304537963997471;0.9374576818943023;0.0;0.7586291591410423;0.9176225515446622;0.8999304535625962;0.9761398920711457;0.9225967999595202;0.27645937647505464;0.9775846427531374;0.9700258478549256;0.962258152849579;0.6585613400923118;0.9403350745843677;0.0;0.9379337418079376;0.5099298968911171;0.779511570930481;0.888711861371994;0.17239743635058402;0.9696138381958008;0.873220294713974;0.907179958820343;0.5595722579956055;0.7019650566577912;0.6667797213792801;0.25857842832803724;0.7242559671401978
27;0.9346626668028493;0.0;0.9594795266427073;0.9257321124188714;0.7642624376874694;0.9609967989972363;0.9472467205286811;0.8936194497191436;0.9858003640274882;0.9480759335212852;0.9205054310480101;0.9367978389767507;0.6559476493194967;0.0;0.9262119779169885;0.5924234436672242;0.5055772675191118;0.8939368083177368;0.49102366011325127;0.9653886963760918;0.8255929769388314;0.8012382813164445;0.69938658857769;0.5207712299348227;0.8553909566558775;0.11869626142125313;0.7342674445584824;0.9381238293647766;0.0;0.7391565206726513;0.921172030588881;0.9292795931694571;0.9675371125788077;0.9212855620944821;0.3338737966175669;0.9778573288684194;0.9696357565992604;0.9660992938637363;0.6628171177851534;0.940522908505307;0.0;0.9372731494903564;0.5350018978118897;0.8000968158245086;0.8893125140666962;0.18304877385497093;0.9701724052429199;0.8767487359046936;0.9104011821746826;0.5456888920068741;0.6940952479839325;0.6491255342960358;0.24784449070692063;0.7264513766765595
